Date,Market Price EX1
25/01/2017 11:00,57.40000153
25/01/2017 11:30,57.40000153
25/01/2017 12:00,57.40000153
25/01/2017 12:30,57.40000153
25/01/2017 13:00,57.40000153
25/01/2017 13:30,57.40000153
25/01/2017 14:00,55.61000061
25/01/2017 14:30,57.40000153
25/01/2017 15:00,57.40000153
25/01/2017 15:30,57.40000153
25/01/2017 16:00,57.40000153
25/01/2017 16:30,58.06999969
25/01/2017 17:00,73.30999756
25/01/2017 17:30,196.3600006
25/01/2017 18:00,219.2700043
25/01/2017 18:30,192.5099945
25/01/2017 19:00,63.47999954
25/01/2017 19:30,57.40000153
25/01/2017 20:00,57.40000153
25/01/2017 20:30,52.25
25/01/2017 21:00,52.25
25/01/2017 21:30,50.11000061
25/01/2017 22:00,49.93000031
25/01/2017 22:30,49.91999817
25/01/2017 23:00,49.91999817
25/01/2017 23:30,49.91999817
26/01/2017,49.91999817
26/01/2017 00:30,35.15000153
26/01/2017 01:00,35.15000153
26/01/2017 01:30,35.15000153
26/01/2017 02:00,35.15000153
26/01/2017 02:30,35.15000153
26/01/2017 03:00,34.45999908
26/01/2017 03:30,34.45999908
26/01/2017 04:00,34.45999908
26/01/2017 04:30,34.45999908
26/01/2017 05:00,34.45999908
26/01/2017 05:30,34.45999908
26/01/2017 06:00,39.18000031
26/01/2017 06:30,41.63000107
26/01/2017 07:00,40.38999939
26/01/2017 07:30,55.72999954
26/01/2017 08:00,53.93000031
26/01/2017 08:30,59.09999847
26/01/2017 09:00,57.99000168
26/01/2017 09:30,65.38999939
26/01/2017 10:00,64.69000244
26/01/2017 10:30,65.37000275
26/01/2017 11:00,64.58999634
26/01/2017 11:30,65.33999634
26/01/2017 12:00,64.52999878
26/01/2017 12:30,59.00999832
26/01/2017 13:00,64.48999786
26/01/2017 13:30,56.77000046
26/01/2017 14:00,60.5
26/01/2017 14:30,54.25
26/01/2017 15:00,55.25
26/01/2017 15:30,54.25
26/01/2017 16:00,59.04000092
26/01/2017 16:30,56.77000046
26/01/2017 17:00,64.36000061
26/01/2017 17:30,65.22000122
26/01/2017 18:00,64.33000183
26/01/2017 18:30,65.19999695
26/01/2017 19:00,64.26999664
26/01/2017 19:30,58.13999939
26/01/2017 20:00,59.49000168
26/01/2017 20:30,57.61000061
26/01/2017 21:00,60.38000107
26/01/2017 21:30,49.18999863
26/01/2017 22:00,54.90000153
26/01/2017 22:30,48.02999878
26/01/2017 23:00,57.86000061
26/01/2017 23:30,48.02999878
27/01/2017,60.09000015
27/01/2017 00:30,34.38000107
27/01/2017 01:00,58.41999817
27/01/2017 01:30,35.40999985
27/01/2017 02:00,39.18000031
27/01/2017 02:30,33.33000183
27/01/2017 03:00,39.18000031
27/01/2017 03:30,33.33000183
27/01/2017 04:00,38.86999893
27/01/2017 04:30,33.02000046
27/01/2017 05:00,38.86999893
27/01/2017 05:30,33.02000046
27/01/2017 06:00,33.02000046
27/01/2017 06:30,33.02000046
27/01/2017 07:00,33.02000046
